run,env,design,seed,previous_window_mean,recent_window_mean,relative_improvement
lewm-dmc:finger.spin.occ-hacssmv6-s4,dmc:finger.spin.occ,hacssmv6,4,0.7442982137203217,0.743253208955129,0.0014040135337276514
lewm-dmc:finger.spin.occ-hacssmv6_aux_noaction-s0,dmc:finger.spin.occ,hacssmv6_aux_noaction,0,0.7595008322397868,0.7622320336500803,-0.003596047949334172
lewm-dmc:finger.spin.occ-hacssmv6_aux_noaction-s1,dmc:finger.spin.occ,hacssmv6_aux_noaction,1,0.7498572734196981,0.7512858421802521,-0.0019051208959260124
lewm-dmc:finger.spin.occ-hacssmv6_aux_noaction-s2,dmc:finger.spin.occ,hacssmv6_aux_noaction,2,0.7664389695326487,0.7629507698218028,0.004551177392471192
lewm-dmc:finger.spin.occ-hacssmv6_aux_noaction-s3,dmc:finger.spin.occ,hacssmv6_aux_noaction,3,0.7701898741722107,0.7729398024082184,-0.00357045493354895
lewm-dmc:finger.spin.occ-hacssmv6_aux_noaction-s4,dmc:finger.spin.occ,hacssmv6_aux_noaction,4,0.7455082628726959,0.743826157172521,0.002256320665975162
lewm-dmc:finger.spin.occ-hacssmv6_fastonly-s0,dmc:finger.spin.occ,hacssmv6_fastonly,0,0.7599200472831726,0.7622374438444773,-0.0030495268148139193
lewm-dmc:finger.spin.occ-hacssmv6_fastonly-s1,dmc:finger.spin.occ,hacssmv6_fastonly,1,0.7489371564388275,0.7518769095738729,-0.003925233392109675
lewm-dmc:finger.spin.occ-hacssmv6_fastonly-s2,dmc:finger.spin.occ,hacssmv6_fastonly,2,0.7678500323295593,0.764240330696106,0.004701050311220194
lewm-dmc:finger.spin.occ-hacssmv6_fastonly-s3,dmc:finger.spin.occ,hacssmv6_fastonly,3,0.7706839681466421,0.7743100885550182,-0.004705067911424498
