candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,median_paired_relative_reduction,paired_wins,paired_ties,environment_mean_wins
hacsmv4_two_noaux,hacssmv7_noaux,dmc:reacher.hard.occ,5,0.8308597564697265,0.8263182163238525,-0.00547927303105764,-0.006943533116090456,2,0,
hacsmv4_two_noaux,hacssmv7_noaux,dmc:ball_in_cup.catch.occ,5,0.9775278806686402,0.937244427204132,-0.04276631194688017,-0.03747605582827422,0,0,
hacsmv4_two_noaux,hacssmv7_noaux,dmc:finger.spin.occ,5,1.1288960218429565,1.146846866607666,0.015535113540711108,0.017039747727939966,5,0,
hacsmv4_two_noaux,hacssmv7_noaux,dmc:cheetah.run.occ,5,0.5639344334602356,0.5601337790489197,-0.007099180509812877,-0.0060922047671879585,1,0,
hacsmv4_two_noaux,hacssmv7_noaux,ogbench:cube-single.occ,5,1.368989682197571,1.3520869016647339,-0.012442696664744363,-0.011805505449244386,0,0,
hacsmv4_two_noaux,hacssmv7_noaux,__overall__,25,,,-0.01045046972235679,-0.00847949624371008,8,0,1
hacsmv4_two_noaux,hacssmv7_sharedaction,dmc:reacher.hard.occ,5,0.8308597564697265,0.8297623991966248,-0.0012689362363513678,-0.0012405777245623455,2,0,
hacsmv4_two_noaux,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,5,0.9775278806686402,0.9159428358078003,-0.0674055173526957,-0.07779197571504091,0,0,
hacsmv4_two_noaux,hacssmv7_sharedaction,dmc:finger.spin.occ,5,1.1288960218429565,1.1428596019744872,0.01215704423891733,0.009520810785845733,5,0,
hacsmv4_two_noaux,hacssmv7_sharedaction,dmc:cheetah.run.occ,5,0.5639344334602356,0.5548632621765137,-0.016499247572534244,-0.013753920960744952,1,0,
hacsmv4_two_noaux,hacssmv7_sharedaction,ogbench:cube-single.occ,5,1.368989682197571,1.3487624406814576,-0.014930052479637157,-0.01108406289521464,0,0,
hacsmv4_two_noaux,hacssmv7_sharedaction,__overall__,25,,,-0.01758934188046023,-0.009876840147918614,8,0,1
hacsmv4_two_noaux,hacssmv7_noshrink,dmc:reacher.hard.occ,5,0.8308597564697265,0.8294791579246521,-0.0016501143950733539,-0.0015825869164289288,1,0,
hacsmv4_two_noaux,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,5,0.9775278806686402,0.977363896369934,-0.0001427392232526762,-0.00378940162455915,2,0,
hacsmv4_two_noaux,hacssmv7_noshrink,dmc:finger.spin.occ,5,1.1288960218429565,1.13171489238739,0.0024645256409049493,0.002827132137498511,3,0,
hacsmv4_two_noaux,hacssmv7_noshrink,dmc:cheetah.run.occ,5,0.5639344334602356,0.5610401868820191,-0.005268080461300295,0.005383886559984349,3,0,
hacsmv4_two_noaux,hacssmv7_noshrink,ogbench:cube-single.occ,5,1.368989682197571,1.3612126588821412,-0.005747113720414445,-0.0057972884621268796,0,0,
hacsmv4_two_noaux,hacssmv7_noshrink,__overall__,25,,,-0.002068704431827164,-0.0016951624564722544,9,0,1
hacsmv4_two_noaux,hacssmv7_actiononly,dmc:reacher.hard.occ,5,0.8308597564697265,0.8274810791015625,-0.004060143903365012,-0.009130162268583934,2,0,
hacsmv4_two_noaux,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,5,0.9775278806686402,0.9442235827445984,-0.03518850719752365,-0.029677058564425363,0,0,
hacsmv4_two_noaux,hacssmv7_actiononly,dmc:finger.spin.occ,5,1.1288960218429565,1.1488754272460937,0.01731544348467612,0.015016725640917467,5,0,
hacsmv4_two_noaux,hacssmv7_actiononly,dmc:cheetah.run.occ,5,0.5639344334602356,0.5534544587135315,-0.019971444637530887,-0.016983139104625636,2,0,
hacsmv4_two_noaux,hacssmv7_actiononly,ogbench:cube-single.occ,5,1.368989682197571,1.3465669870376586,-0.016593592072019193,-0.017770928003030977,0,0,
