run,env,design,seed,val_pred_loss,clean_mse_pre,clean_mse_blackout_transition,clean_mse_deep_blackout,clean_mse_first_post,clean_mse_recovery,clean_mse_late_post,clean_mse_all,clean_mse_first_post_ablated,clean_input_mse_first_post,last_visible_mse_first_post,constant_mse_first_post,persistence_mse_first_post,trainable_parameters,val_hier_loss,val_hier_loss_fast,val_hier_loss_medium,val_hier_loss_slow,val_hier_loss_h1,val_hier_loss_h2,val_hier_loss_h4,val_hier_loss_h8,val_hier_loss_h16
lewm-ogbench:cube-single.occ-hacsmv4_single-s2,ogbench:cube-single.occ,hacsmv4_single,2,1.1752580610911052,0.7369794249534607,0.9908661842346191,1.6018677949905396,1.6100341081619263,0.7320219278335571,0.6767807602882385,0.8554926514625549,4.105807781219482,0.7117934226989746,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.4480684614181518,1.076583841641744,1.3245725949605307,1.9430488967895507,1.0473675076166789,1.1058002265294393,1.2725763320922852,1.3765688753128051,1.9430488967895507
lewm-ogbench:cube-single.occ-hacsmv4_static-s0,ogbench:cube-single.occ,hacsmv4_static,0,1.2203050104777018,0.7592822313308716,1.011142373085022,1.6501235961914062,1.6744967699050903,0.7463545799255371,0.7029553651809692,0.8829103112220764,3.6278553009033203,0.7298312187194824,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.5903849617640178,1.4074921655654906,1.342915293375651,2.0207472229003907,1.3941597938537598,1.4208245372772217,1.2818800830841064,1.4039505036671955,2.0207472229003907
lewm-ogbench:cube-single.occ-hacsmv4_static-s1,ogbench:cube-single.occ,hacsmv4_static,1,1.2384804677963257,0.7577629089355469,0.9855062365531921,1.6598798036575317,1.7103536128997803,0.7561244368553162,0.7003864049911499,0.8816593289375305,3.582317590713501,0.7364257574081421,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.5897930034001668,1.4065282980600993,1.3425895341237386,2.0202611096700034,1.3932361125946044,1.4198205343882242,1.2816372378667196,1.4035418128967285,2.0202611096700034
lewm-ogbench:cube-single.occ-hacsmv4_static-s2,ogbench:cube-single.occ,hacsmv4_static,2,1.2246411832173665,0.7533745169639587,0.9952239990234375,1.6567697525024414,1.6876168251037598,0.7504488825798035,0.6966284513473511,0.8784236907958984,4.036333084106445,0.7282602190971375,1.7784466743469238,2.1742355823516846,15.909912109375,851078,1.5898975976308187,1.4075273704528808,1.3423702557881674,2.019794979095459,1.394313284556071,1.4207415580749512,1.281647367477417,1.403093194961548,2.019794979095459
lewm-ogbench:cube-single.occ-multi-s0,ogbench:cube-single.occ,multi,0,1.3277863089243571,0.7574809193611145,1.1201657056808472,1.6973134279251099,1.8871577978134155,0.7475979328155518,0.6914476752281189,0.9008957147598267,2.3331692218780518,0.7272830009460449,1.7784466743469238,2.1742355823516846,15.909912109375,914816,,,,,,,,,
lewm-ogbench:cube-single.occ-multi-s1,ogbench:cube-single.occ,multi,1,1.3374556048711141,0.7577653527259827,1.12955904006958,1.7137451171875,1.9080188274383545,0.7527766227722168,0.6861997842788696,0.9023600220680237,2.38614559173584,0.7289080619812012,1.7784466743469238,2.1742355823516846,15.909912109375,914816,,,,,,,,,
lewm-ogbench:cube-single.occ-multi-s2,ogbench:cube-single.occ,multi,2,1.316976202329,0.7528524398803711,1.1186965703964233,1.6570879220962524,1.8711165189743042,0.743752121925354,0.6858950853347778,0.8921577334403992,2.4183056354522705,0.7286561131477356,1.7784466743469238,2.1742355823516846,15.909912109375,914816,,,,,,,,,
lewm-ogbench:cube-single.occ-none-s0,ogbench:cube-single.occ,none,0,1.4620491472880046,0.6746501326560974,1.4465957880020142,2.252518653869629,2.2124695777893066,0.6872954964637756,0.6198342442512512,0.9470620155334473,2.2124695777893066,0.6640560626983643,1.7784466743469238,2.1742355823516846,15.909912109375,849280,,,,,,,,,
lewm-ogbench:cube-single.occ-none-s1,ogbench:cube-single.occ,none,1,1.4700770314534506,0.6737785339355469,1.4561511278152466,2.248972177505493,2.22941517829895,0.6716550588607788,0.6198316216468811,0.9469777345657349,2.22941517829895,0.6531439423561096,1.7784466743469238,2.1742355823516846,15.909912109375,849280,,,,,,,,,
lewm-ogbench:cube-single.occ-none-s2,ogbench:cube-single.occ,none,2,1.4706187915802003,0.6751646399497986,1.4145617485046387,2.2597599029541016,2.231309652328491,0.6885616779327393,0.6149047613143921,0.9431487321853638,2.231309652328491,0.6598700881004333,1.7784466743469238,2.1742355823516846,15.909912109375,849280,,,,,,,,,
lewm-ogbench:cube-single.occ-smtv3-s0,ogbench:cube-single.occ,smtv3,0,1.2709688806533814,0.7442809343338013,1.0129915475845337,1.6990141868591309,1.7829426527023315,0.740250289440155,0.6910366415977478,0.8825138807296753,3.0240638256073,0.7169065475463867,1.7784466743469238,2.1742355823516846,15.909912109375,833159,,,,,,,,,
lewm-ogbench:cube-single.occ-smtv3-s1,ogbench:cube-single.occ,smtv3,1,1.2927284495035807,0.7418144345283508,1.0231550931930542,1.7298036813735962,1.8277000188827515,0.7404842972755432,0.6866951584815979,0.8857684135437012,3.179391384124756,0.720110297203064,1.7784466743469238,2.1742355823516846,15.909912109375,833159,,,,,,,,,
lewm-ogbench:cube-single.occ-smtv3-s2,ogbench:cube-single.occ,smtv3,2,1.2829850101470948,0.7373163104057312,1.074669361114502,1.731032371520996,1.8117443323135376,0.7411131858825684,0.6840003132820129,0.8884240388870239,3.5273754596710205,0.7170491814613342,1.7784466743469238,2.1742355823516846,15.909912109375,833159,,,,,,,,,
lewm-ogbench:cube-single.occ-ssm-s0,ogbench:cube-single.occ,ssm,0,1.1276544729868572,0.7633853554725647,1.1009773015975952,1.4097198247909546,1.4920251369476318,0.7443556189537048,0.7100840210914612,0.8650901913642883,2.4917473793029785,0.7516983151435852,1.7784466743469238,2.1742355823516846,15.909912109375,849536,,,,,,,,,
lewm-ogbench:cube-single.occ-ssm-s1,ogbench:cube-single.occ,ssm,1,1.1213138643900553,0.7559855580329895,1.0777679681777954,1.3839787244796753,1.4840943813323975,0.7532798051834106,0.7049012780189514,0.8562589287757874,2.5146634578704834,0.7464998364448547,1.7784466743469238,2.1742355823516846,15.909912109375,849536,,,,,,,,,
lewm-ogbench:cube-single.occ-ssm-s2,ogbench:cube-single.occ,ssm,2,1.1179514567057292,0.7605587244033813,1.1539517641067505,1.442374348640442,1.4732717275619507,0.7562661170959473,0.7100614905357361,0.8734307885169983,2.5382614135742188,0.7507681846618652,1.7784466743469238,2.1742355823516846,15.909912109375,849536,,,,,,,,,
